time,FLOW,TEMP,SALT,OXY_oxy,CAR_dic,CAR_ch4,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_donr,OGM_pon,OGM_dop,OGM_dopr,OGM_pop,PHY_cyano,PHY_green,PHY_diatom
2019-11-22,0.006,7.5148,0,352.5254,73.9471,0.0163,120.9013,0.4358,0.0484,0.1869,11.4719,154.8709,16.6343,0.7599,6.8393,1.5198,0.012,0.1077,0.2793,0,0,0
2019-11-23,0.0065,6.3129,0,363.2736,73.7884,0.0163,120.9013,0.4319,0.0484,0.1856,11.3794,153.622,16.5001,0.7526,6.7737,1.5053,0.012,0.10780000000000001,0.2796,0,0,0
2019-11-24,0.0085,5.69,0,369.068,73.6298,0.0163,120.9013,0.4281,0.0484,0.1843,11.2869,152.373,16.366,0.7453,6.7081,1.4907,0.012,0.1079,0.2799,0,0,0
2019-11-25,0.0065,5.2341,0,373.4102,73.4711,0.0163,120.9013,0.4242,0.0484,0.1829,11.1944,151.1241,16.2318,0.7381,6.6426,1.4761,0.012,0.1081,0.2802,0,0,0
2019-11-26,0.0062,5.8778,0,367.304,73.3124,0.0163,120.9013,0.4204,0.0484,0.1816,11.1019,149.8751,16.0977,0.7308,6.577,1.4616,0.012,0.1082,0.2805,0,0,0
2019-11-27,0.0072,7.6478,0,351.3694,73.1537,0.0164,120.9013,0.4165,0.0484,0.1803,11.0093,148.6261,15.9635,0.7235,6.5114,1.447,0.012,0.1083,0.2807,0,0,0
2019-11-28,0.0066,6.1787,0,364.5082,72.995,0.0164,120.9013,0.4127,0.0484,0.179,10.9168,147.3772,15.8294,0.7162,6.4459,1.4324,0.012,0.1084,0.281,0,0,0
2019-11-29,0.0063,5.4036,0,371.7861,72.8363,0.0164,120.9013,0.4088,0.0484,0.1777,10.8243,146.1282,15.6953,0.7089,6.3803,1.4178,0.0121,0.1085,0.2813,0,0,0
2019-11-30,0.0073,6.6231,0,360.4452,72.6776,0.0164,120.9013,0.405,0.0484,0.1764,10.7318,144.8793,15.5611,0.7016,6.3147,1.4033,0.0121,0.1086,0.2816,0,0,0
2019-12-01,0.0217,6.4229,0,362.2666,72.519,0.0164,120.9013,0.4011,0.0484,0.1751,10.6393,143.6303,15.427,0.6944,6.2492,1.3887,0.0121,0.1087,0.2819,0,0,0
2019-12-02,0.0149,6.1522,0,364.7527,72.3603,0.0164,120.9013,0.3973,0.0484,0.1737,10.5468,142.3813,15.2928,0.6871,6.1836,1.3741,0.0121,0.1089,0.2822,0,0,0
2019-12-03,0.0096,4.2884,0,382.7011,72.2016,0.0164,120.9013,0.3934,0.0484,0.1724,10.4543,141.1324,15.1587,0.6798,6.1181,1.3596,0.0121,0.109,0.2825,0,0,0
2019-12-04,0.0081,3.8491,0,387.151,72.0429,0.0164,120.9013,0.3896,0.0484,0.1711,10.3617,139.8834,15.0245,0.6725,6.0525,1.345,0.0121,0.1091,0.2828,0,0,0
2019-12-05,0.0119,3.8588,0,387.0513,71.8842,0.0164,120.9013,0.3857,0.0484,0.1698,10.2692,138.6345,14.8904,0.6652,5.9869,1.3304,0.0121,0.1092,0.2831,0,0,0
2019-12-06,0.0127,4.15,0,384.0933,71.7255,0.0164,120.9013,0.3819,0.0484,0.1685,10.1767,137.3855,14.7562,0.6579,5.9214,1.3159,0.0121,0.1093,0.2834,0,0,0
2019-12-07,0.0066,5.1985,0,373.7526,71.5669,0.0164,120.9013,0.378,0.0484,0.1672,10.0842,136.1366,14.6221,0.6506,5.8558,1.3013,0.0122,0.1094,0.2837,0,0,0
2019-12-08,0.0064,3.5823,0,389.8962,71.4082,0.0164,120.9013,0.3742,0.0484,0.1658,9.9917,134.8876,14.4879,0.6434,5.7902,1.2867,0.0122,0.1095,0.284,0,0,0
2019-12-09,0.0089,4.0027,0,385.5845,71.2495,0.0164,120.9013,0.3703,0.0484,0.1645,9.8992,133.6386,14.3538,0.6361,5.7247,1.2721,0.0122,0.1096,0.2843,0,0,0
2019-12-10,0.0089,6.3955,0,362.5168,71.0908,0.0164,120.9013,0.3665,0.0484,0.1632,9.8066,132.3897,14.2196,0.6288,5.6591,1.2576,0.0122,0.1098,0.2846,0,0,0
2019-12-11,0.0086,4.4469,0,381.1169,70.9321,0.0164,120.9013,0.3626,0.0484,0.1619,9.7141,131.1407,14.0855,0.6215,5.5935,1.243,0.0122,0.1099,0.2849,0,0,0
2019-12-12,0.0077,2.4626,0,401.7839,70.7734,0.0164,120.9013,0.3588,0.0484,0.1606,9.6216,129.8918,13.9513,0.6142,5.528,1.2284,0.0122,0.11,0.2852,0,0,0
2019-12-13,0.0097,2.6855,0,399.3694,70.6147,0.0164,120.9013,0.3549,0.0484,0.1593,9.5291,128.6428,13.8172,0.6069,5.4624,1.2139,0.0122,0.1101,0.2854,0,0,0
2019-12-14,0.0179,5.0925,0,374.7768,70.4561,0.0164,120.9013,0.3511,0.0484,0.1579,9.4366,127.3938,13.683,0.5996,5.3968,1.1993,0.0122,0.1102,0.2857,0,0,0
2019-12-15,0.0148,5.3643,0,372.1616,70.2974,0.0164,120.9013,0.3472,0.0484,0.1566,9.3441,126.1449,13.5489,0.5924,5.3313,1.1847,0.0123,0.1103,0.286,0,0,0
2019-12-16,0.0108,5.4594,0,371.2535,70.1387,0.0164,120.9013,0.3434,0.0484,0.1553,9.2515,124.8959,13.4147,0.5851,5.2657,1.1702,0.0123,0.1104,0.2863,0,0,0
2019-12-17,0.0094,6.7369,0,359.418,69.98,0.0164,120.9013,0.3395,0.0484,0.154,9.159,123.647,13.2806,0.5778,5.2001,1.1556,0.0123,0.1106,0.2866,0,0,0
2019-12-18,0.0081,3.4737,0,391.0234,69.8213,0.0164,120.9013,0.3357,0.0484,0.1527,9.0665,122.398,13.1465,0.5705,5.1346,1.141,0.0123,0.1107,0.2869,0,0,0
2019-12-19,0.0073,1.0908,0,417.1956,69.6626,0.0164,120.9013,0.3318,0.0484,0.1514,8.974,121.149,13.0123,0.5632,5.069,1.1264,0.0123,0.1108,0.2872,0,0,0
2019-12-20,0.0071,1.6471,0,410.8288,69.504,0.0164,120.9013,0.328,0.0484,0.15,8.8815,119.9001,12.8782,0.5559,5.0034,1.1119,0.0123,0.1109,0.2875,0,0,0
2019-12-21,0.0069,2.4836,0,401.5552,69.3453,0.0164,120.9013,0.3241,0.0484,0.1487,8.789,118.6511,12.744,0.5487,4.9379,1.0973,0.0123,0.111,0.2878,0,0,0
2019-12-22,0.0068,3.1941,0,393.9499,69.1866,0.0164,120.9013,0.3203,0.0484,0.1474,8.6965,117.4022,12.6099,0.5414,4.8723,1.0827,0.0123,0.1111,0.2881,0,0,0
2019-12-23,0.0068,4.9869,0,375.8017,69.0279,0.0164,120.9013,0.3164,0.0484,0.1461,8.6039,116.1532,12.4757,0.5341,4.8067,1.0682,0.0124,0.1112,0.2884,0,0,0
2019-12-24,0.0068,5.7758,0,368.2602,68.8692,0.0164,120.9013,0.3126,0.0484,0.1448,8.5114,114.9042,12.3416,0.5268,4.7412,1.0536,0.0124,0.1113,0.2887,0,0,0
2019-12-25,0.0065,4.9732,0,375.9344,68.7105,0.0164,120.9013,0.3087,0.0484,0.1435,8.4189,113.6553,12.2074,0.5195,4.6756,1.039,0.0124,0.1115,0.289,0,0,0
2019-12-26,0.0064,5.42,0,371.6294,68.5518,0.0164,120.9013,0.3049,0.0484,0.1421,8.3264,112.4063,12.0733,0.5122,4.6101,1.0245,0.0124,0.1116,0.2893,0,0,0
2019-12-27,0.0063,6.4057,0,362.4234,68.3932,0.0164,120.9013,0.301,0.0484,0.1408,8.2339,111.1574,11.9391,0.5049,4.5445,1.0099,0.0124,0.1117,0.2896,0,0,0
2019-12-28,0.0063,7.2684,0,354.6836,68.2345,0.0164,120.9013,0.2972,0.0484,0.1395,8.1414,109.9084,11.805,0.4977,4.4789,0.9953,0.0124,0.1118,0.2898,0,0,0
2019-12-29,0.0066,8.3861,0,345.0726,68.0758,0.0164,120.9013,0.2933,0.0484,0.1382,8.0488,108.6595,11.6708,0.4904,4.4134,0.9807,0.0124,0.1119,0.2901,0,0,0
2019-12-30,0.0077,10.8649,0,325.3076,67.9171,0.0164,120.9013,0.2895,0.0484,0.1369,7.9563,107.4105,11.5367,0.4831,4.3478,0.9662,0.0124,0.112,0.2904,0,0,0
2019-12-31,0.0066,7.5429,0,352.2803,67.7584,0.0164,120.9013,0.2856,0.0484,0.1356,7.8638,106.1615,11.4025,0.4758,4.2822,0.9516,0.0125,0.1121,0.2907,0,0,0
2020-01-01,0.0063,5.642,0,369.5212,67.5997,0.0164,120.9013,0.2818,0.0484,0.1343,7.7713,104.9126,11.2684,0.4685,4.2167,0.937,0.0125,0.1123,0.291,0,0,0
2020-01-02,0.0061,5.1783,0,373.9477,67.441,0.0164,120.9013,0.2779,0.0484,0.1329,7.6788,103.6636,11.1342,0.4612,4.1511,0.9225,0.0125,0.1124,0.2913,0,0,0
2020-01-03,0.0073,6.9982,0,357.0768,67.2824,0.0164,120.9013,0.2741,0.0484,0.1316,7.5863,102.4147,11.0001,0.4539,4.0855,0.9079,0.0125,0.1125,0.2916,0,0,0
2020-01-04,0.0079,8.6808,0,342.6139,67.1237,0.0164,120.9013,0.2702,0.0484,0.1303,7.4938,101.1657,10.8659,0.4467,4.02,0.8933,0.0125,0.1126,0.2919,0,0,0
2020-01-05,0.0075,5.1882,0,373.8527,66.965,0.0164,120.9013,0.2664,0.0484,0.129,7.4012,99.9167,10.7318,0.4394,3.9544,0.8788,0.0125,0.1127,0.2922,0,0,0
2020-01-06,0.0069,4.2932,0,382.6525,66.8063,0.0164,120.9013,0.2625,0.0484,0.1277,7.3087,98.6678,10.5977,0.4321,3.8888,0.8642,0.0125,0.1128,0.2925,0,0,0
2020-01-07,0.0069,3.0592,0,395.3751,66.6476,0.0164,120.9013,0.2587,0.0484,0.1264,7.2162,97.4188,10.4635,0.4248,3.8233,0.8496,0.0125,0.1129,0.2928,0,0,0
2020-01-08,0.0068,2.8636,0,397.4575,66.4889,0.0164,120.9013,0.2548,0.0484,0.125,7.1237,96.1699,10.3294,0.4175,3.7577,0.835,0.0126,0.113,0.2931,0,0,0
2020-01-09,0.0064,2.2935,0,403.6326,66.3303,0.0164,120.9013,0.251,0.0484,0.1237,7.0312,94.9209,10.1952,0.4102,3.6921,0.8205,0.0126,0.1132,0.2934,0,0,0
2020-01-10,0.0064,3.7513,0,388.1532,66.1716,0.0164,120.9013,0.2471,0.0484,0.1224,6.9387,93.6719,10.0611,0.403,3.6266,0.8059,0.0126,0.1133,0.2937,0,0,0
2020-01-11,0.0093,7.7598,0,350.4014,66.0129,0.0164,120.9013,0.2433,0.0484,0.1211,6.8461,92.423,9.9269,0.3957,3.561,0.7913,0.0126,0.1134,0.294,0,0,0
2020-01-12,0.0309,10.0958,0,331.223,65.8542,0.0164,120.9013,0.2394,0.0484,0.1198,6.7536,91.174,9.7928,0.3884,3.4954,0.7768,0.0126,0.1135,0.2942,0,0,0
2020-01-13,0.0164,8.48,0,344.2857,65.6955,0.0164,120.9013,0.2356,0.0484,0.1185,6.6611,89.9251,9.6586,0.3811,3.4299,0.7622,0.0126,0.1136,0.2945,0,0,0
2020-01-14,0.0119,8.8728,0,341.0283,65.5368,0.0164,120.9013,0.2317,0.0484,0.1171,6.5686,88.6761,9.5245,0.3738,3.3643,0.7476,0.0126,0.1137,0.2948,0,0,0
2020-01-15,0.0098,8.8726,0,341.0298,65.3781,0.0164,120.9013,0.2279,0.0484,0.1158,6.4761,87.4271,9.3903,0.3665,3.2987,0.7331,0.0126,0.1138,0.2951,0,0,0
2020-01-16,0.0087,8.3804,0,345.1205,65.2195,0.0164,120.9013,0.224,0.0484,0.1145,6.3836,86.1782,9.2562,0.3592,3.2332,0.7185,0.0127,0.1139,0.2954,0,0,0
2020-01-17,0.0077,3.9943,0,385.6705,65.0608,0.0164,120.9013,0.2202,0.0484,0.1132,6.2911,84.9292,9.122,0.352,3.1676,0.7039,0.0127,0.1141,0.2957,0,0,0
2020-01-18,0.0078,3.2903,0,392.939,64.9021,0.0164,120.9013,0.2163,0.0484,0.1119,6.1985,83.6803,8.9879,0.3447,3.102,0.6893,0.0127,0.1142,0.296,0,0,0
2020-01-19,0.0086,3.8655,0,386.9833,64.7434,0.0164,120.9013,0.2125,0.0484,0.1106,6.106,82.4313,8.8537,0.3374,3.0365,0.6748,0.0127,0.1143,0.2963,0,0,0
2020-01-20,0.0089,0.9818,0,418.4617,64.5847,0.0164,120.9013,0.2086,0.0484,0.1092,6.0135,81.1823,8.7196,0.3301,2.9709,0.6602,0.0127,0.1144,0.2966,0,0,0
2020-01-21,0.0091,0.1803,0,427.9724,64.426,0.0164,120.9013,0.2048,0.0484,0.1079,5.921,79.9334,8.5854,0.3228,2.9054,0.6456,0.0127,0.1145,0.2969,0,0,0
2020-01-22,0.0087,0.1533,0,428.299,64.2674,0.0164,120.9013,0.2009,0.0484,0.1066,5.8285,78.6844,8.4513,0.3155,2.8398,0.6311,0.0127,0.1146,0.2972,0,0,0
2020-01-23,0.0084,0.6014,0,422.9313,64.1087,0.0164,120.9013,0.1971,0.0484,0.1053,5.736,77.4355,8.3171,0.3082,2.7742,0.6165,0.0127,0.1147,0.2975,0,0,0
2020-01-24,0.0112,2.1095,0,405.6594,63.95,0.0164,120.9013,0.1932,0.0484,0.104,5.6434,76.1865,8.183,0.301,2.7087,0.6019,0.0128,0.1149,0.2978,0,0,0
2020-01-25,0.0287,5.0672,0,375.0217,63.7913,0.0164,120.9013,0.1894,0.0484,0.1027,5.5509,74.9376,8.0488,0.2937,2.6431,0.5874,0.0128,0.115,0.2981,0,0,0
2020-01-26,0.0158,4.0856,0,384.7438,63.6326,0.0164,120.9013,0.1855,0.0484,0.1013,5.4584,73.6886,7.9147,0.2864,2.5775,0.5728,0.0128,0.1151,0.2984,0,0,0
2020-01-27,0.0118,3.687,0,388.8153,63.4739,0.0164,120.9013,0.1817,0.0484,0.1,5.3659,72.4396,7.7806,0.2791,2.512,0.5582,0.0128,0.1152,0.2987,0,0,0
2020-01-28,0.0099,4.1623,0,383.9696,63.3152,0.0164,120.9013,0.1778,0.0484,0.0987,5.2734,71.1907,7.6464,0.2718,2.4464,0.5436,0.0128,0.1153,0.2989,0,0,0
2020-01-29,0.0089,3.7519,0,388.1474,63.1566,0.0164,120.9013,0.174,0.0484,0.0974,5.1809,69.9417,7.5123,0.2645,2.3808,0.5291,0.0128,0.1154,0.2992,0,0,0
2020-01-30,0.0083,3.6441,0,389.2575,62.9979,0.0164,120.9013,0.1701,0.0484,0.0961,5.0884,68.6928,7.3781,0.2573,2.3153,0.5145,0.0128,0.1155,0.2995,0,0,0
2020-01-31,0.0079,3.223,0,393.6455,62.8392,0.0164,120.9013,0.1663,0.0484,0.0948,4.9958,67.4438,7.244,0.25,2.2497,0.4999,0.0128,0.1156,0.2998,0,0,0
2020-02-01,0.0078,3.7647,0,388.016,62.5765,0.0164,120.9013,0.1682,0.0484,0.0959,5.1107,68.9942,7.4105,0.2609,2.348,0.5218,0.013,0.1168,0.3027,0,0,0
2020-02-02,0.0076,4.5535,0,380.0571,62.3139,0.0164,120.9013,0.1701,0.0484,0.0969,5.2255,70.5447,7.577,0.2718,2.4463,0.5436,0.0131,0.1179,0.3056,0,0,0
2020-02-03,0.0074,6.348,0,362.9514,62.0512,0.0164,120.9013,0.172,0.0484,0.098,5.3404,72.0951,7.7435,0.2827,2.5447,0.5655,0.0132,0.119,0.3085,0,0,0
2020-02-04,0.0072,7.9795,0,348.5162,61.7886,0.0164,120.9013,0.1739,0.0484,0.0991,5.4552,73.6455,7.9101,0.2937,2.643,0.5873,0.0133,0.1201,0.3114,0,0,0
2020-02-05,0.0083,9.3564,0,337.0916,61.5259,0.0164,120.9013,0.1759,0.0484,0.1002,5.5701,75.196,8.0766,0.3046,2.7413,0.6092,0.0135,0.1212,0.3143,0,0,0
2020-02-06,0.0382,7.4259,0,353.3015,61.2633,0.0165,120.9013,0.1778,0.0484,0.1013,5.6849,76.7464,8.2431,0.3155,2.8396,0.631,0.0136,0.1224,0.3172,0,0,0
2020-02-07,0.0572,7.9925,0,348.4049,61.0006,0.0165,120.9013,0.1797,0.0484,0.1024,5.7998,78.2968,8.4097,0.3264,2.9379,0.6529,0.0137,0.1235,0.3201,0,0,0
2020-02-08,0.0282,4.7805,0,377.818,60.738,0.0165,120.9013,0.1816,0.0484,0.1035,5.9146,79.8473,8.5762,0.3374,3.0363,0.6747,0.0138,0.1246,0.323,0,0,0
2020-02-09,0.0186,4.6452,0,379.1499,60.4753,0.0165,120.9013,0.1835,0.0484,0.1046,6.0295,81.3977,8.7427,0.3483,3.1346,0.6966,0.014,0.1257,0.3259,0,0,0
2020-02-10,0.0155,5.2916,0,372.8582,60.2127,0.0165,120.9013,0.1854,0.0484,0.1057,6.1443,82.9481,8.9092,0.3592,3.2329,0.7184,0.0141,0.1268,0.3288,0,0,0
2020-02-11,0.0179,8.0462,0,347.9471,59.95,0.0165,120.9013,0.1873,0.0484,0.1067,6.2592,84.4986,9.0758,0.3701,3.3312,0.7403,0.0142,0.128,0.3317,0,0,0
2020-02-12,0.0159,7.5547,0,352.1779,59.6874,0.0165,120.9013,0.1892,0.0484,0.10780000000000001,6.374,86.049,9.2423,0.3811,3.4295,0.7621,0.0143,0.1291,0.3346,0,0,0
2020-02-13,0.0211,7.6089,0,351.707,59.4247,0.0165,120.9013,0.1911,0.0484,0.1089,6.4888,87.5994,9.4088,0.392,3.5279,0.784,0.0145,0.1302,0.3375,0,0,0
2020-02-14,0.0195,5.7324,0,368.668,59.1621,0.0165,120.9013,0.1931,0.0484,0.11,6.6037,89.1498,9.5754,0.4029,3.6262,0.8058,0.0146,0.1313,0.3404,0,0,0
2020-02-15,0.0164,2.711,0,399.0946,58.8994,0.0165,120.9013,0.195,0.0484,0.1111,6.7185,90.7003,9.7419,0.4138,3.7245,0.8277,0.0147,0.1324,0.3433,0,0,0
2020-02-16,0.0145,3.678,0,388.9082,58.6368,0.0165,120.9013,0.1969,0.0484,0.1122,6.8334,92.2507,9.9084,0.4248,3.8228,0.8495,0.0148,0.1335,0.3462,0,0,0
2020-02-17,0.0132,5.1554,0,374.1685,58.3741,0.0165,120.9013,0.1988,0.0484,0.1133,6.9482,93.8011,10.0749,0.4357,3.9211,0.8714,0.015,0.1347,0.3491,0,0,0
2020-02-18,0.0125,5.9191,0,366.9185,58.1115,0.0165,120.9013,0.2007,0.0484,0.1144,7.0631,95.3516,10.2415,0.4466,4.0195,0.8932,0.0151,0.1358,0.352,0,0,0
2020-02-19,0.012,6.9327,0,357.6614,57.8488,0.0165,120.9013,0.2026,0.0484,0.1155,7.1779,96.902,10.408,0.4575,4.1178,0.9151,0.0152,0.1369,0.3549,0,0,0
2020-02-20,0.0104,4.4258,0,381.3263,57.5862,0.0165,120.9013,0.2045,0.0484,0.1166,7.2928,98.4524,10.5745,0.4685,4.2161,0.9369,0.0153,0.138,0.3578,0,0,0
2020-02-21,0.0099,3.39,0,391.8955,57.3235,0.0165,120.9013,0.2064,0.0484,0.1176,7.4076,100.0029,10.741,0.4794,4.3144,0.9588,0.0155,0.1391,0.3607,0,0,0
2020-02-22,0.0097,3.0135,0,395.8603,57.0609,0.0165,120.9013,0.2083,0.0484,0.1187,7.5225,101.5533,10.9076,0.4903,4.4127,0.9806,0.0156,0.1403,0.3636,0,0,0
2020-02-23,0.0095,3.7487,0,388.1805,56.7982,0.0165,120.9013,0.2103,0.0484,0.1198,7.6373,103.1037,11.0741,0.5012,4.5111,1.0025,0.0157,0.1414,0.3665,0,0,0
2020-02-24,0.0095,4.9961,0,375.7115,56.5356,0.0165,120.9013,0.2122,0.0484,0.1209,7.7522,104.6542,11.2406,0.5122,4.6094,1.0243,0.0158,0.1425,0.3694,0,0,0
2020-02-25,0.011,7.2484,0,354.8597,56.2729,0.0165,120.9013,0.2141,0.0484,0.122,7.867,106.2046,11.4072,0.5231,4.7077,1.0462,0.016,0.1436,0.3723,0,0,0
2020-02-26,0.0099,8.1541,0,347.0306,56.0103,0.0165,120.9013,0.216,0.0484,0.1231,7.9819,107.755,11.5737,0.534,4.806,1.068,0.0161,0.1447,0.3752,0,0,0
2020-02-27,0.0101,5.6838,0,369.1265,55.7476,0.0165,120.9013,0.2179,0.0484,0.1242,8.0967,109.3055,11.7402,0.5449,4.9043,1.0899,0.0162,0.1459,0.3781,0,0,0
2020-02-28,0.0092,3.416,0,391.6244,55.485,0.0165,120.9013,0.2198,0.0484,0.1253,8.2115,110.8559,11.9067,0.5559,5.0027,1.1117,0.0163,0.147,0.381,0,0,0
2020-02-29,0.009,3.3622,0,392.1862,55.2223,0.0165,120.9013,0.2217,0.0484,0.1264,8.3264,112.4063,12.0733,0.5668,5.101,1.1336,0.0165,0.1481,0.3839,0,0,0
2020-03-01,0.0087,2.8976,0,397.0948,55.5397,0.0165,120.9013,0.2291,0.0484,0.1264,8.3264,112.4063,12.0733,0.5842,5.2579,1.1684,0.017,0.1528,0.3962,0,0,0
2020-03-02,0.0088,4.5179,0,380.4102,55.8571,0.0165,120.9013,0.2365,0.0484,0.1264,8.3264,112.4063,12.0733,0.6017,5.4149,1.2033,0.0175,0.1576,0.4085,0,0,0
2020-03-03,0.0095,6.7194,0,359.5751,56.1744,0.0165,120.9013,0.2439,0.0484,0.1264,8.3264,112.4063,12.0733,0.6191,5.5719,1.2382,0.018,0.1623,0.4208,0,0,0
2020-03-04,0.0088,7.3394,0,354.0594,56.4918,0.0165,120.9013,0.2513,0.0484,0.1264,8.3264,112.4063,12.0733,0.6365,5.7288,1.2731,0.0186,0.167,0.4331,0,0,0
2020-03-05,0.0086,7.1509,0,355.721,56.8092,0.0165,120.9013,0.2587,0.0484,0.1264,8.3264,112.4063,12.0733,0.654,5.8858,1.3079,0.0191,0.1718,0.4453,0,0,0
2020-03-06,0.0087,6.0574,0,365.6311,57.1265,0.0165,120.9013,0.2661,0.0484,0.1264,8.3264,112.4063,12.0733,0.6714,6.0427,1.3428,0.0196,0.1765,0.4576,0,0,0
2020-03-07,0.0082,4.8676,0,376.965,57.4439,0.0165,120.9013,0.2735,0.0484,0.1264,8.3264,112.4063,12.0733,0.6889,6.1997,1.3777,0.0201,0.1813,0.4699,0,0,0
2020-03-08,0.0081,5.0212,0,375.4679,57.7613,0.0165,120.9013,0.2809,0.0484,0.1264,8.3264,112.4063,12.0733,0.7063,6.3566,1.4126,0.0207,0.186,0.4822,0,0,0
2020-03-09,0.0082,6.506,0,361.5082,58.0786,0.0165,120.9013,0.2882,0.0484,0.1264,8.3264,112.4063,12.0733,0.7237,6.5136,1.4475,0.0212,0.1907,0.4945,0,0,0
2020-03-10,0.0085,8.9399,0,340.4776,58.396,0.0165,120.9013,0.2956,0.0484,0.1264,8.3264,112.4063,12.0733,0.7412,6.6706,1.4823,0.0217,0.1955,0.5068,0,0,0
2020-03-11,0.0085,10.6972,0,326.5816,58.7134,0.0165,120.9013,0.303,0.0484,0.1264,8.3264,112.4063,12.0733,0.7586,6.8275,1.5172,0.0222,0.2002,0.519,0,0,0
2020-03-12,0.0083,10.3959,0,328.8922,59.0308,0.0165,120.9013,0.3104,0.0484,0.1264,8.3264,112.4063,12.0733,0.7761,6.9845,1.5521,0.0228,0.2049,0.5313,0,0,0
2020-03-13,0.0118,11.7386,0,318.8097,59.3481,0.0165,120.9013,0.3178,0.0484,0.1264,8.3264,112.4063,12.0733,0.7935,7.1414,1.587,0.0233,0.2097,0.5436,0,0,0
2020-03-14,0.0094,9.5541,0,335.5047,59.6655,0.0165,120.9013,0.3252,0.0484,0.1264,8.3264,112.4063,12.0733,0.8109,7.2984,1.6219,0.0238,0.2144,0.5559,0,0,0
2020-03-15,0.0105,8.421,0,344.7801,59.9829,0.0165,120.9013,0.3326,0.0484,0.1264,8.3264,112.4063,12.0733,0.8284,7.4553,1.6567,0.0243,0.2191,0.5682,0,0,0
2020-03-16,0.0095,7.6343,0,351.4864,60.3002,0.0165,120.9013,0.34,0.0484,0.1264,8.3264,112.4063,12.0733,0.8458,7.6123,1.6916,0.0249,0.2239,0.5804,0,0,0
2020-03-17,0.0094,8.9703,0,340.2278,60.6176,0.0165,120.9013,0.3474,0.0484,0.1264,8.3264,112.4063,12.0733,0.8632,7.7692,1.7265,0.0254,0.2286,0.5927,0,0,0
2020-03-18,0.009,9.073,0,339.3885,60.935,0.0165,120.9013,0.3548,0.0484,0.1264,8.3264,112.4063,12.0733,0.8807,7.9262,1.7614,0.0259,0.2334,0.605,0,0,0
2020-03-19,0.0106,11.0224,0,324.1191,61.2523,0.0165,120.9013,0.3622,0.0484,0.1264,8.3264,112.4063,12.0733,0.8981,8.0832,1.7963,0.0265,0.2381,0.6173,0,0,0
2020-03-20,0.0096,13.0322,0,309.6023,61.5697,0.0165,120.9013,0.3695,0.0484,0.1264,8.3264,112.4063,12.0733,0.9156,8.2401,1.8311,0.027,0.2428,0.6296,0,0,0
2020-03-21,0.0101,13.3368,0,307.5027,61.8871,0.0165,120.9013,0.3769,0.0484,0.1264,8.3264,112.4063,12.0733,0.933,8.3971,1.866,0.0275,0.2476,0.6418,0,0,0
2020-03-22,0.0092,10.4696,0,328.3247,62.2044,0.0165,120.9013,0.3843,0.0484,0.1264,8.3264,112.4063,12.0733,0.9504,8.554,1.9009,0.028,0.2523,0.6541,0,0,0
2020-03-23,0.0114,8.5861,0,343.4009,62.5218,0.0165,120.9013,0.3917,0.0484,0.1264,8.3264,112.4063,12.0733,0.9679,8.711,1.9358,0.0286,0.257,0.6664,0,0,0
2020-03-24,0.0106,9.6211,0,334.9693,62.8392,0.0165,120.9013,0.3991,0.0484,0.1264,8.3264,112.4063,12.0733,0.9853,8.8679,1.9707,0.0291,0.2618,0.6787,0,0,0
2020-03-25,0.0267,10.0279,0,331.7545,63.1566,0.0165,120.9013,0.4065,0.0484,0.1264,8.3264,112.4063,12.0733,1.0028,9.0249,2.0055,0.0296,0.2665,0.691,0,0,0
2020-03-26,0.0203,10.3141,0,329.5253,63.4739,0.0165,120.9013,0.4139,0.0484,0.1264,8.3264,112.4063,12.0733,1.0202,9.1819,2.0404,0.0301,0.2713,0.7032,0,0,0
2020-03-27,0.0154,12.028,0,316.7081,63.7913,0.0165,120.9013,0.4213,0.0484,0.1264,8.3264,112.4063,12.0733,1.0376,9.3388,2.0753,0.0307,0.276,0.7155,0,0,0
2020-03-28,0.0128,14.5695,0,299.2585,64.1087,0.0165,120.9013,0.4287,0.0484,0.1264,8.3264,112.4063,12.0733,1.0551,9.4958,2.1102,0.0312,0.2807,0.7278,0,0,0
2020-03-29,0.0115,15.4341,0,293.7083,64.426,0.0165,120.9013,0.4361,0.0484,0.1264,8.3264,112.4063,12.0733,1.0725,9.6527,2.1451,0.0317,0.2855,0.7401,0,0,0
2020-03-30,0.0105,13.7068,0,304.9861,64.7434,0.0165,120.9013,0.4435,0.0484,0.1264,8.3264,112.4063,12.0733,1.09,9.8097,2.1799,0.0322,0.2902,0.7524,0,0,0
2020-03-31,0.0135,10.5297,0,327.8628,64.3694,0.0165,120.9013,0.4375,0.0484,0.1254,8.4453,114.0121,12.2457,1.0961,9.8648,2.1922,0.0322,0.2898,0.7514,0,0,0
2020-04-01,0.016,9.413,0,336.6354,63.9953,0.0165,120.9013,0.4316,0.0484,0.1245,8.5643,115.6179,12.4182,1.1022,9.92,2.2044,0.0322,0.2895,0.7505,0,0,0
2020-04-02,0.0133,9.6504,0,334.7361,63.6213,0.0165,120.9013,0.4256,0.0484,0.1235,8.6832,117.2237,12.5907,1.1084,9.9752,2.2167,0.0321,0.2891,0.7495,0,0,0
