time,site_id,depth,observed,variable
2021-08-28T00:00:00Z,fcre,7,11.118,temperature
2021-08-29T00:00:00Z,fcre,7,11.1443,temperature
2021-08-30T00:00:00Z,fcre,7,11.1774,temperature
2021-08-31T00:00:00Z,fcre,7,11.2053,temperature
2021-09-01T00:00:00Z,fcre,7,11.2481,temperature
2021-09-02T00:00:00Z,fcre,7,11.2765,temperature
2021-09-03T00:00:00Z,fcre,7,11.3144,temperature
2021-09-04T00:00:00Z,fcre,7,11.3361,temperature
2021-09-05T00:00:00Z,fcre,7,11.3732,temperature
2021-09-06T00:00:00Z,fcre,7,11.3996,temperature
2021-09-07T00:00:00Z,fcre,7,11.4285,temperature
2021-09-08T00:00:00Z,fcre,7,11.4521,temperature
2021-09-09T00:00:00Z,fcre,7,11.4801,temperature
2021-09-10T00:00:00Z,fcre,7,11.5035,temperature
2021-09-11T00:00:00Z,fcre,7,11.537,temperature
2021-09-12T00:00:00Z,fcre,7,11.5613,temperature
2021-09-13T00:00:00Z,fcre,7,11.5913,temperature
2021-09-14T00:00:00Z,fcre,7,11.6137,temperature
2021-09-15T00:00:00Z,fcre,7,11.6474,temperature
2021-09-16T00:00:00Z,fcre,7,11.6776,temperature
2021-09-17T00:00:00Z,fcre,7,11.703,temperature
2021-09-18T00:00:00Z,fcre,7,11.7288,temperature
2021-09-19T00:00:00Z,fcre,7,11.7661,temperature
2021-09-20T00:00:00Z,fcre,7,11.794,temperature
2021-09-21T00:00:00Z,fcre,7,11.8098,temperature
2021-09-22T00:00:00Z,fcre,7,11.8384,temperature
2021-09-23T00:00:00Z,fcre,7,11.8613,temperature
2021-09-24T00:00:00Z,fcre,7,11.8926,temperature
2021-09-25T00:00:00Z,fcre,7,11.9161,temperature
2021-09-26T00:00:00Z,fcre,7,11.9456,temperature
2021-09-27T00:00:00Z,fcre,7,11.9732,temperature
2021-09-28T00:00:00Z,fcre,7,11.9916,temperature
2021-09-29T00:00:00Z,fcre,7,12.024,temperature
2021-09-30T00:00:00Z,fcre,7,12.0507,temperature
2021-10-01T00:00:00Z,fcre,7,12.0841,temperature
2021-10-02T00:00:00Z,fcre,7,12.1022,temperature
2021-10-03T00:00:00Z,fcre,7,12.1337,temperature
2021-10-04T00:00:00Z,fcre,7,12.1652,temperature
2021-10-05T00:00:00Z,fcre,7,12.1945,temperature
2021-10-06T00:00:00Z,fcre,7,12.2205,temperature
2021-10-07T00:00:00Z,fcre,7,12.246,temperature
2021-10-08T00:00:00Z,fcre,7,12.2823,temperature
2021-10-09T00:00:00Z,fcre,7,12.3032,temperature
2021-10-10T00:00:00Z,fcre,7,12.333,temperature
2021-10-11T00:00:00Z,fcre,7,12.3512,temperature
2021-10-12T00:00:00Z,fcre,7,12.3733,temperature
2021-10-13T00:00:00Z,fcre,7,12.3947,temperature
2021-10-14T00:00:00Z,fcre,7,12.4164,temperature
2021-10-15T00:00:00Z,fcre,7,12.4443,temperature
2021-10-16T00:00:00Z,fcre,7,12.465,temperature
2021-10-17T00:00:00Z,fcre,7,12.4909,temperature
2021-10-18T00:00:00Z,fcre,7,12.5184,temperature
2021-10-19T00:00:00Z,fcre,7,12.5369,temperature
2021-10-20T00:00:00Z,fcre,7,12.5596,temperature
2021-10-21T00:00:00Z,fcre,7,12.5911,temperature
2021-10-22T00:00:00Z,fcre,7,12.6086,temperature
2021-10-23T00:00:00Z,fcre,7,12.6354,temperature
2021-10-24T00:00:00Z,fcre,7,12.6675,temperature
2021-10-25T00:00:00Z,fcre,7,12.6847,temperature
2021-10-26T00:00:00Z,fcre,7,12.7127,temperature
2021-10-27T00:00:00Z,fcre,7,12.7505,temperature
2021-10-28T00:00:00Z,fcre,7,12.8008,temperature
2021-10-29T00:00:00Z,fcre,7,12.839,temperature
2021-10-30T00:00:00Z,fcre,7,12.8901,temperature
2021-10-31T00:00:00Z,fcre,7,12.94,temperature
2021-11-01T00:00:00Z,fcre,7,12.982,temperature
2021-11-02T00:00:00Z,fcre,7,13.0403,temperature
2021-11-03T00:00:00Z,fcre,7,13.0878,temperature
2021-11-04T00:00:00Z,fcre,7,12.9661,temperature
2021-11-05T00:00:00Z,fcre,7,12.743,temperature
2021-11-06T00:00:00Z,fcre,7,12.3393,temperature
2021-11-07T00:00:00Z,fcre,7,11.529,temperature
2021-11-08T00:00:00Z,fcre,7,11.6311,temperature
2021-11-09T00:00:00Z,fcre,7,11.4416,temperature
2021-11-10T00:00:00Z,fcre,7,11.1685,temperature
2021-11-11T00:00:00Z,fcre,7,11.2242,temperature
2021-11-12T00:00:00Z,fcre,7,11.273,temperature
2021-11-13T00:00:00Z,fcre,7,11.3222,temperature
2021-11-14T00:00:00Z,fcre,7,11.3656,temperature
2021-11-15T00:00:00Z,fcre,7,10.7763,temperature
2021-11-16T00:00:00Z,fcre,7,10.4499,temperature
2021-11-17T00:00:00Z,fcre,7,9.8959,temperature
2021-11-18T00:00:00Z,fcre,7,10.0454,temperature
2021-11-19T00:00:00Z,fcre,7,10.1172,temperature
2021-11-20T00:00:00Z,fcre,7,10.1485,temperature
2021-11-21T00:00:00Z,fcre,7,9.1082,temperature
2021-11-22T00:00:00Z,fcre,7,9.0743,temperature
2021-11-23T00:00:00Z,fcre,7,9.0193,temperature
2021-11-24T00:00:00Z,fcre,7,8.4705,temperature
2021-11-25T00:00:00Z,fcre,7,7.4686,temperature
2021-11-26T00:00:00Z,fcre,7,7.567,temperature
2021-11-27T00:00:00Z,fcre,7,7.6962,temperature
2021-11-28T00:00:00Z,fcre,7,7.2914,temperature
2021-11-29T00:00:00Z,fcre,7,6.9725,temperature
2021-11-30T00:00:00Z,fcre,7,6.5961,temperature
2021-12-01T00:00:00Z,fcre,7,6.3719,temperature
2021-12-02T00:00:00Z,fcre,7,6.2376,temperature
2021-12-03T00:00:00Z,fcre,7,6.293,temperature
2021-12-04T00:00:00Z,fcre,7,6.4871,temperature
2021-12-05T00:00:00Z,fcre,7,6.5707,temperature
2021-12-06T00:00:00Z,fcre,7,6.6729,temperature
2021-12-07T00:00:00Z,fcre,7,6.7538,temperature
2021-12-08T00:00:00Z,fcre,7,6.9081,temperature
2021-12-09T00:00:00Z,fcre,7,6.7207,temperature
2021-12-10T00:00:00Z,fcre,7,6.3875,temperature
2021-12-11T00:00:00Z,fcre,7,6.1108,temperature
2021-12-12T00:00:00Z,fcre,7,6.2156,temperature
2021-12-13T00:00:00Z,fcre,7,6.5668,temperature
2021-12-14T00:00:00Z,fcre,7,6.0506,temperature
2021-12-15T00:00:00Z,fcre,7,6.0489,temperature
2021-12-16T00:00:00Z,fcre,7,5.9011,temperature
2021-12-17T00:00:00Z,fcre,7,5.8445,temperature
2021-12-18T00:00:00Z,fcre,7,5.8734,temperature
2021-12-19T00:00:00Z,fcre,7,5.904,temperature
2021-12-20T00:00:00Z,fcre,7,6.1546,temperature
2021-12-21T00:00:00Z,fcre,7,5.9005,temperature
2021-12-22T00:00:00Z,fcre,7,5.9317,temperature
2021-12-23T00:00:00Z,fcre,7,5.8477,temperature
2021-12-24T00:00:00Z,fcre,7,5.366,temperature
2021-12-25T00:00:00Z,fcre,7,5.2564,temperature
2021-12-26T00:00:00Z,fcre,7,5.3842,temperature
2021-12-27T00:00:00Z,fcre,7,5.3888,temperature
2021-12-28T00:00:00Z,fcre,7,5.4884,temperature
2021-12-29T00:00:00Z,fcre,7,5.7608,temperature
2021-12-30T00:00:00Z,fcre,7,5.6625,temperature
2021-12-31T00:00:00Z,fcre,7,5.7208,temperature
2022-01-01T00:00:00Z,fcre,7,5.7956,temperature
2022-01-02T00:00:00Z,fcre,7,5.8457,temperature
2022-01-03T00:00:00Z,fcre,7,6.0104,temperature
2022-01-04T00:00:00Z,fcre,7,6.8632,temperature
2022-01-05T00:00:00Z,fcre,7,6.0022,temperature
2022-01-06T00:00:00Z,fcre,7,6.1834,temperature
2022-01-07T00:00:00Z,fcre,7,6.0742,temperature
2022-01-08T00:00:00Z,fcre,7,5.6493,temperature
2022-01-09T00:00:00Z,fcre,7,4.6779,temperature
2022-01-10T00:00:00Z,fcre,7,4.681,temperature
2022-01-11T00:00:00Z,fcre,7,4.5294,temperature
2022-01-12T00:00:00Z,fcre,7,3.9528,temperature
2022-01-13T00:00:00Z,fcre,7,3.9713,temperature
2022-01-14T00:00:00Z,fcre,7,3.5727,temperature
2022-01-15T00:00:00Z,fcre,7,3.7401,temperature
2022-01-16T00:00:00Z,fcre,7,3.7338,temperature
2022-01-17T00:00:00Z,fcre,7,3.6743,temperature
2022-01-18T00:00:00Z,fcre,7,3.7405,temperature
2022-01-19T00:00:00Z,fcre,7,3.815,temperature
2022-01-20T00:00:00Z,fcre,7,3.8667,temperature
2022-01-21T00:00:00Z,fcre,7,3.9833,temperature
2022-01-22T00:00:00Z,fcre,7,4.0011,temperature
2022-01-23T00:00:00Z,fcre,7,4.0212,temperature
2022-01-24T00:00:00Z,fcre,7,4.0342,temperature
2022-01-25T00:00:00Z,fcre,7,4.1135,temperature
2022-01-26T00:00:00Z,fcre,7,4.1526,temperature
2022-01-27T00:00:00Z,fcre,7,4.2309,temperature
2022-01-28T00:00:00Z,fcre,7,4.2355,temperature
2022-01-29T00:00:00Z,fcre,7,4.2332,temperature
2022-01-30T00:00:00Z,fcre,7,4.2892,temperature
2022-01-31T00:00:00Z,fcre,7,4.3051,temperature
2022-02-01T00:00:00Z,fcre,7,4.3352,temperature
2022-02-02T00:00:00Z,fcre,7,4.3099,temperature
2022-02-03T00:00:00Z,fcre,7,4.3767,temperature
2022-02-04T00:00:00Z,fcre,7,4.4277,temperature
2022-02-05T00:00:00Z,fcre,7,4.4394,temperature
2022-02-06T00:00:00Z,fcre,7,4.5065,temperature
2022-02-07T00:00:00Z,fcre,7,4.5582,temperature
2022-02-08T00:00:00Z,fcre,7,4.5855,temperature
2022-02-09T00:00:00Z,fcre,7,4.5796,temperature
2022-02-10T00:00:00Z,fcre,7,4.6208,temperature
2022-02-11T00:00:00Z,fcre,7,4.5803,temperature
2022-02-12T00:00:00Z,fcre,7,4.5329,temperature
2022-02-13T00:00:00Z,fcre,7,4.6833,temperature
2022-02-14T00:00:00Z,fcre,7,5.0475,temperature
2022-02-15T00:00:00Z,fcre,7,4.7081,temperature
2022-02-16T00:00:00Z,fcre,7,4.3481,temperature
2022-02-17T00:00:00Z,fcre,7,4.2983,temperature
2022-02-18T00:00:00Z,fcre,7,4.6131,temperature
2022-02-19T00:00:00Z,fcre,7,5.7372,temperature
2022-02-20T00:00:00Z,fcre,7,5.2241,temperature
2022-02-21T00:00:00Z,fcre,7,4.9711,temperature
2022-02-22T00:00:00Z,fcre,7,4.9349,temperature
2022-02-23T00:00:00Z,fcre,7,5.0685,temperature
2022-02-24T00:00:00Z,fcre,7,5.0245,temperature
2022-02-25T00:00:00Z,fcre,7,5.2048,temperature
2022-02-26T00:00:00Z,fcre,7,5.2962,temperature
2022-02-27T00:00:00Z,fcre,7,5.8555,temperature
2022-02-28T00:00:00Z,fcre,7,5.8236,temperature
2022-03-01T00:00:00Z,fcre,7,6.1152,temperature
2022-03-02T00:00:00Z,fcre,7,6.1467,temperature
2022-03-03T00:00:00Z,fcre,7,6.1298,temperature
2022-03-04T00:00:00Z,fcre,7,6.068,temperature
2022-03-05T00:00:00Z,fcre,7,6.1647,temperature
2022-03-06T00:00:00Z,fcre,7,6.2034,temperature
2022-03-07T00:00:00Z,fcre,7,6.181,temperature
2022-03-08T00:00:00Z,fcre,7,6.161,temperature
2022-03-09T00:00:00Z,fcre,7,6.3279,temperature
2022-03-10T00:00:00Z,fcre,7,6.3237,temperature
2022-03-11T00:00:00Z,fcre,7,6.3925,temperature
2022-03-12T00:00:00Z,fcre,7,6.3761,temperature
2022-03-13T00:00:00Z,fcre,7,8.6859,temperature
2022-03-14T00:00:00Z,fcre,7,6.7155,temperature
2022-03-15T00:00:00Z,fcre,7,6.7622,temperature
2022-03-16T00:00:00Z,fcre,7,6.8839,temperature
2022-03-17T00:00:00Z,fcre,7,7.0147,temperature
2022-03-18T00:00:00Z,fcre,7,6.9845,temperature
2022-03-19T00:00:00Z,fcre,7,7.0091,temperature
2022-03-20T00:00:00Z,fcre,7,7.0055,temperature
2022-03-21T00:00:00Z,fcre,7,7.0217,temperature
2022-03-22T00:00:00Z,fcre,7,7.045,temperature
2022-03-23T00:00:00Z,fcre,7,7.1662,temperature
2022-03-24T00:00:00Z,fcre,7,7.2638,temperature
2022-03-25T00:00:00Z,fcre,7,7.3405,temperature
2022-03-26T00:00:00Z,fcre,7,7.3194,temperature
2022-03-27T00:00:00Z,fcre,7,7.3326,temperature
2022-03-28T00:00:00Z,fcre,7,7.3548,temperature
2022-03-29T00:00:00Z,fcre,7,7.3599,temperature
2022-03-30T00:00:00Z,fcre,7,7.438,temperature
2022-03-31T00:00:00Z,fcre,7,7.6054,temperature
2022-04-01T00:00:00Z,fcre,7,7.7138,temperature
2022-04-02T00:00:00Z,fcre,7,7.8022,temperature
2022-04-03T00:00:00Z,fcre,7,7.878,temperature
2022-04-04T00:00:00Z,fcre,7,7.9895,temperature
2022-04-05T00:00:00Z,fcre,7,7.866,temperature
2022-04-06T00:00:00Z,fcre,7,7.8998,temperature
2022-04-07T00:00:00Z,fcre,7,7.9237,temperature
2022-04-08T00:00:00Z,fcre,7,8.0289,temperature
2022-04-09T00:00:00Z,fcre,7,7.9948,temperature
2022-04-10T00:00:00Z,fcre,7,8.0054,temperature
2022-04-11T00:00:00Z,fcre,7,8.0666,temperature
2022-04-12T00:00:00Z,fcre,7,8.0465,temperature
2022-04-13T00:00:00Z,fcre,7,8.0916,temperature
2022-04-14T00:00:00Z,fcre,7,8.0852,temperature
2022-04-15T00:00:00Z,fcre,7,8.2962,temperature
2022-04-16T00:00:00Z,fcre,7,8.18,temperature
2022-04-17T00:00:00Z,fcre,7,8.1741,temperature
2022-04-18T00:00:00Z,fcre,7,8.2292,temperature
2022-04-19T00:00:00Z,fcre,7,8.2348,temperature
2022-04-20T00:00:00Z,fcre,7,8.2512,temperature
2022-04-21T00:00:00Z,fcre,7,8.2981,temperature
2022-04-22T00:00:00Z,fcre,7,8.3057,temperature
2022-04-23T00:00:00Z,fcre,7,8.282,temperature
2022-04-24T00:00:00Z,fcre,7,8.3088,temperature
2022-04-25T00:00:00Z,fcre,7,8.3873,temperature
2022-04-26T00:00:00Z,fcre,7,8.3777,temperature
2022-04-27T00:00:00Z,fcre,7,8.3251,temperature
2022-04-28T00:00:00Z,fcre,7,8.8286,temperature
2022-04-29T00:00:00Z,fcre,7,8.5434,temperature
2022-04-30T00:00:00Z,fcre,7,8.5793,temperature
2022-05-01T00:00:00Z,fcre,7,8.511,temperature
2022-05-02T00:00:00Z,fcre,7,8.5499,temperature
2022-05-03T00:00:00Z,fcre,7,8.5248,temperature
2022-05-04T00:00:00Z,fcre,7,8.5623,temperature
2022-05-05T00:00:00Z,fcre,7,8.5184,temperature
2018-07-06T00:00:00Z,fcre,8,11.1556,temperature
2018-07-07T00:00:00Z,fcre,8,11.1745,temperature
2018-07-08T00:00:00Z,fcre,8,11.2349,temperature
2018-07-09T00:00:00Z,fcre,8,11.2412,temperature
2018-07-10T00:00:00Z,fcre,8,11.2688,temperature
2018-07-11T00:00:00Z,fcre,8,11.295,temperature
2018-07-12T00:00:00Z,fcre,8,11.3233,temperature
2018-07-13T00:00:00Z,fcre,8,11.3515,temperature
2018-07-14T00:00:00Z,fcre,8,11.3783,temperature
2018-07-15T00:00:00Z,fcre,8,11.4093,temperature
2018-07-16T00:00:00Z,fcre,8,11.4336,temperature
2018-07-17T00:00:00Z,fcre,8,11.4624,temperature
2018-07-18T00:00:00Z,fcre,8,11.4846,temperature
2018-07-19T00:00:00Z,fcre,8,11.5104,temperature
2018-07-20T00:00:00Z,fcre,8,11.5524,temperature
2018-07-21T00:00:00Z,fcre,8,11.5927,temperature
2018-07-22T00:00:00Z,fcre,8,11.6384,temperature
2018-07-23T00:00:00Z,fcre,8,11.6893,temperature
2018-07-24T00:00:00Z,fcre,8,11.7222,temperature
2018-07-25T00:00:00Z,fcre,8,11.7586,temperature
2018-07-26T00:00:00Z,fcre,8,11.7976,temperature
2018-07-27T00:00:00Z,fcre,8,11.8356,temperature
2018-07-28T00:00:00Z,fcre,8,11.8592,temperature
2018-07-29T00:00:00Z,fcre,8,11.9005,temperature
2018-07-30T00:00:00Z,fcre,8,11.9232,temperature
2018-07-31T00:00:00Z,fcre,8,11.9294,temperature
2018-08-01T00:00:00Z,fcre,8,11.9444,temperature
2018-08-02T00:00:00Z,fcre,8,11.8623,temperature
2018-08-03T00:00:00Z,fcre,8,11.8262,temperature
2018-08-04T00:00:00Z,fcre,8,11.7921,temperature
2018-08-05T00:00:00Z,fcre,8,11.8021,temperature
2018-08-06T00:00:00Z,fcre,8,11.7838,temperature
2018-08-07T00:00:00Z,fcre,8,11.7578,temperature
2018-08-08T00:00:00Z,fcre,8,11.7905,temperature
2018-08-09T00:00:00Z,fcre,8,11.7474,temperature
2018-08-10T00:00:00Z,fcre,8,11.7326,temperature
2018-08-11T00:00:00Z,fcre,8,11.85,temperature
2018-08-12T00:00:00Z,fcre,8,11.9404,temperature
2018-08-13T00:00:00Z,fcre,8,12.0234,temperature
2018-08-14T00:00:00Z,fcre,8,12.0684,temperature
2018-08-25T00:00:00Z,fcre,8,11.923400000000001,temperature
2018-08-26T00:00:00Z,fcre,8,11.9065,temperature
2018-08-27T00:00:00Z,fcre,8,11.8959,temperature
2018-08-29T00:00:00Z,fcre,8,11.9169,temperature
2018-08-30T00:00:00Z,fcre,8,11.9064,temperature
2018-08-31T00:00:00Z,fcre,8,11.9045,temperature
2018-09-01T00:00:00Z,fcre,8,11.9406,temperature
2018-09-02T00:00:00Z,fcre,8,11.9914,temperature
2018-09-03T00:00:00Z,fcre,8,12.0008,temperature
2018-09-04T00:00:00Z,fcre,8,12.0033,temperature
2018-09-05T00:00:00Z,fcre,8,12.0669,temperature
2018-09-06T00:00:00Z,fcre,8,12.1057,temperature
2018-09-07T00:00:00Z,fcre,8,12.1484,temperature
2018-09-08T00:00:00Z,fcre,8,12.1804,temperature
2018-09-09T00:00:00Z,fcre,8,12.2208,temperature
2018-09-10T00:00:00Z,fcre,8,12.2547,temperature
2018-09-11T00:00:00Z,fcre,8,12.2836,temperature
2018-09-12T00:00:00Z,fcre,8,12.2753,temperature
2018-09-13T00:00:00Z,fcre,8,12.2691,temperature
2018-09-14T00:00:00Z,fcre,8,12.265,temperature
2018-09-15T00:00:00Z,fcre,8,12.2802,temperature
2018-09-16T00:00:00Z,fcre,8,12.4346,temperature
2018-09-17T00:00:00Z,fcre,8,12.8632,temperature
2018-09-18T00:00:00Z,fcre,8,13.7131,temperature
2018-09-19T00:00:00Z,fcre,8,14.2648,temperature
2018-09-20T00:00:00Z,fcre,8,14.1293,temperature
2018-09-21T00:00:00Z,fcre,8,14.2605,temperature
2018-09-22T00:00:00Z,fcre,8,14.2072,temperature
2018-09-23T00:00:00Z,fcre,8,14.1374,temperature
2018-09-24T00:00:00Z,fcre,8,14.1279,temperature
2018-09-26T00:00:00Z,fcre,8,14.0212,temperature
2018-09-27T00:00:00Z,fcre,8,14.0695,temperature
2018-09-28T00:00:00Z,fcre,8,13.926,temperature
2018-09-29T00:00:00Z,fcre,8,13.9077,temperature
2018-09-30T00:00:00Z,fcre,8,13.9145,temperature
2018-10-01T00:00:00Z,fcre,8,13.9199,temperature
2018-10-02T00:00:00Z,fcre,8,13.9877,temperature
2018-10-03T00:00:00Z,fcre,8,13.9394,temperature
2018-10-04T00:00:00Z,fcre,8,13.9404,temperature
2018-10-05T00:00:00Z,fcre,8,13.9027,temperature
2018-10-06T00:00:00Z,fcre,8,13.9628,temperature
2018-10-07T00:00:00Z,fcre,8,13.9643,temperature
2018-10-08T00:00:00Z,fcre,8,13.9362,temperature
2018-10-09T00:00:00Z,fcre,8,13.9122,temperature
2018-10-10T00:00:00Z,fcre,8,13.8346,temperature
2018-10-11T00:00:00Z,fcre,8,13.8577,temperature
2018-10-12T00:00:00Z,fcre,8,13.972,temperature
2018-10-13T00:00:00Z,fcre,8,13.9518,temperature
2018-10-14T00:00:00Z,fcre,8,13.8305,temperature
2018-10-15T00:00:00Z,fcre,8,13.8581,temperature
2018-10-16T00:00:00Z,fcre,8,13.8439,temperature
2018-10-17T00:00:00Z,fcre,8,13.9128,temperature
2018-10-18T00:00:00Z,fcre,8,13.8004,temperature
2018-10-19T00:00:00Z,fcre,8,13.9168,temperature
2018-10-20T00:00:00Z,fcre,8,13.8672,temperature
2018-10-21T00:00:00Z,fcre,8,13.9495,temperature
2018-10-22T00:00:00Z,fcre,8,13.95,temperature
2018-10-23T00:00:00Z,fcre,8,13.6505,temperature
2018-10-24T00:00:00Z,fcre,8,13.6235,temperature
2018-10-25T00:00:00Z,fcre,8,13.6436,temperature
2018-10-26T00:00:00Z,fcre,8,12.8205,temperature
2018-10-27T00:00:00Z,fcre,8,12.8519,temperature
2018-10-28T00:00:00Z,fcre,8,12.3171,temperature
2018-10-29T00:00:00Z,fcre,8,12.2272,temperature
2018-10-30T00:00:00Z,fcre,8,11.9974,temperature
2018-10-31T00:00:00Z,fcre,8,11.5449,temperature
2018-11-01T00:00:00Z,fcre,8,11.5168,temperature
2018-11-02T00:00:00Z,fcre,8,11.5478,temperature
2018-11-03T00:00:00Z,fcre,8,11.6454,temperature
2018-11-04T00:00:00Z,fcre,8,11.696,temperature
2018-11-05T00:00:00Z,fcre,8,11.709,temperature
2018-11-06T00:00:00Z,fcre,8,11.7202,temperature
2018-11-07T00:00:00Z,fcre,8,11.7735,temperature
2018-11-08T00:00:00Z,fcre,8,11.8058,temperature
2018-11-09T00:00:00Z,fcre,8,11.7842,temperature
2018-11-10T00:00:00Z,fcre,8,11.7983,temperature
2018-11-11T00:00:00Z,fcre,8,11.5165,temperature
2018-11-12T00:00:00Z,fcre,8,10.0926,temperature
2018-11-13T00:00:00Z,fcre,8,9.9761,temperature
2018-11-14T00:00:00Z,fcre,8,9.7793,temperature
2018-11-15T00:00:00Z,fcre,8,9.2211,temperature
2018-11-16T00:00:00Z,fcre,8,8.8381,temperature
2018-11-17T00:00:00Z,fcre,8,8.1837,temperature
2018-11-18T00:00:00Z,fcre,8,7.9933,temperature
2018-11-19T00:00:00Z,fcre,8,8.017,temperature
2018-11-20T00:00:00Z,fcre,8,8.0237,temperature
2018-11-21T00:00:00Z,fcre,8,8.0634,temperature
2018-11-22T00:00:00Z,fcre,8,8.1492,temperature
2018-11-23T00:00:00Z,fcre,8,7.931,temperature
2018-11-24T00:00:00Z,fcre,8,7.5608,temperature
2018-11-25T00:00:00Z,fcre,8,7.2002,temperature
2018-11-26T00:00:00Z,fcre,8,6.8255,temperature
2018-11-27T00:00:00Z,fcre,8,6.6415,temperature
2018-11-28T00:00:00Z,fcre,8,6.8018,temperature
2018-11-29T00:00:00Z,fcre,8,6.0135,temperature
2018-11-30T00:00:00Z,fcre,8,5.2133,temperature
2018-12-01T00:00:00Z,fcre,8,5.2688,temperature
2018-12-02T00:00:00Z,fcre,8,5.4659,temperature
2018-12-03T00:00:00Z,fcre,8,5.5897,temperature
2018-12-04T00:00:00Z,fcre,8,5.7773,temperature
2018-12-05T00:00:00Z,fcre,8,5.9166,temperature
2018-12-06T00:00:00Z,fcre,8,5.7591,temperature
2018-12-07T00:00:00Z,fcre,8,5.3131,temperature
2018-12-08T00:00:00Z,fcre,8,5.1459,temperature
2018-12-09T00:00:00Z,fcre,8,4.991,temperature
2018-12-10T00:00:00Z,fcre,8,4.4759,temperature
2018-12-11T00:00:00Z,fcre,8,3.7994,temperature
2018-12-12T00:00:00Z,fcre,8,3.4887,temperature
2018-12-13T00:00:00Z,fcre,8,3.7188,temperature
2018-12-14T00:00:00Z,fcre,8,3.8414,temperature
2018-12-15T00:00:00Z,fcre,8,3.8978,temperature
2018-12-16T00:00:00Z,fcre,8,3.7293,temperature
2018-12-17T00:00:00Z,fcre,8,4.3258,temperature
2018-12-18T00:00:00Z,fcre,8,4.5066,temperature
2018-12-19T00:00:00Z,fcre,8,4.7785,temperature
2018-12-20T00:00:00Z,fcre,8,4.6275,temperature
2018-12-21T00:00:00Z,fcre,8,4.6516,temperature
2018-12-22T00:00:00Z,fcre,8,4.7643,temperature
2018-12-23T00:00:00Z,fcre,8,5.3562,temperature
2018-12-24T00:00:00Z,fcre,8,5.2327,temperature
2018-12-25T00:00:00Z,fcre,8,5.25,temperature
2018-12-26T00:00:00Z,fcre,8,5.0837,temperature
2018-12-27T00:00:00Z,fcre,8,4.9099,temperature
2018-12-28T00:00:00Z,fcre,8,4.7524,temperature
2018-12-29T00:00:00Z,fcre,8,4.7972,temperature
2018-12-30T00:00:00Z,fcre,8,4.8871,temperature
2018-12-31T00:00:00Z,fcre,8,4.9819,temperature
2019-01-01T00:00:00Z,fcre,8,5.0358,temperature
2019-01-02T00:00:00Z,fcre,8,5.0795,temperature
2019-01-03T00:00:00Z,fcre,8,5.3007,temperature
2019-01-04T00:00:00Z,fcre,8,5.3087,temperature
2019-01-05T00:00:00Z,fcre,8,5.3837,temperature
2019-01-06T00:00:00Z,fcre,8,5.4584,temperature
2019-01-07T00:00:00Z,fcre,8,5.5961,temperature
2019-01-08T00:00:00Z,fcre,8,5.8489,temperature
2019-01-09T00:00:00Z,fcre,8,5.8954,temperature
2019-01-10T00:00:00Z,fcre,8,5.8692,temperature
2019-01-11T00:00:00Z,fcre,8,5.3674,temperature
2019-01-12T00:00:00Z,fcre,8,4.2985,temperature
2019-01-13T00:00:00Z,fcre,8,4.1959,temperature
2019-01-14T00:00:00Z,fcre,8,4.0242000000000004,temperature
2019-01-15T00:00:00Z,fcre,8,3.6573,temperature
2019-01-16T00:00:00Z,fcre,8,3.5636,temperature
2019-01-17T00:00:00Z,fcre,8,3.3921,temperature
2019-01-18T00:00:00Z,fcre,8,3.5862,temperature
2019-01-19T00:00:00Z,fcre,8,3.4499,temperature
2019-01-20T00:00:00Z,fcre,8,3.7043,temperature
2019-01-21T00:00:00Z,fcre,8,3.6733,temperature
2019-01-22T00:00:00Z,fcre,8,3.1332,temperature
2019-01-23T00:00:00Z,fcre,8,3.0398,temperature
2019-01-24T00:00:00Z,fcre,8,3.245,temperature
2019-01-25T00:00:00Z,fcre,8,3.1555,temperature
2019-01-26T00:00:00Z,fcre,8,3.1221,temperature
2019-01-27T00:00:00Z,fcre,8,3.4157,temperature
2019-01-28T00:00:00Z,fcre,8,3.5141,temperature
2019-01-29T00:00:00Z,fcre,8,3.6507,temperature
2019-01-30T00:00:00Z,fcre,8,3.5164,temperature
2019-01-31T00:00:00Z,fcre,8,3.5927,temperature
2019-02-01T00:00:00Z,fcre,8,3.6165,temperature
2019-02-02T00:00:00Z,fcre,8,3.652,temperature
2019-02-03T00:00:00Z,fcre,8,3.7384,temperature
2019-02-04T00:00:00Z,fcre,8,3.7806,temperature
2019-02-05T00:00:00Z,fcre,8,3.8744,temperature
2019-02-06T00:00:00Z,fcre,8,3.9455,temperature
2019-02-07T00:00:00Z,fcre,8,4.1188,temperature
2019-02-08T00:00:00Z,fcre,8,4.1408,temperature
2019-02-09T00:00:00Z,fcre,8,4.2202,temperature
2019-02-10T00:00:00Z,fcre,8,5.4746,temperature
2019-02-11T00:00:00Z,fcre,8,5.039,temperature
2019-02-12T00:00:00Z,fcre,8,4.7201,temperature
2019-02-13T00:00:00Z,fcre,8,4.7878,temperature
2019-02-14T00:00:00Z,fcre,8,4.7143,temperature
2019-02-15T00:00:00Z,fcre,8,4.577,temperature
2019-02-16T00:00:00Z,fcre,8,4.6443,temperature
2019-02-17T00:00:00Z,fcre,8,5.2185,temperature
2019-02-18T00:00:00Z,fcre,8,5.1489,temperature
